2017-11-05 00:08:59 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:03 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:03 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:03 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:03 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:03 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:03 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:03 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:04 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:04 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:04 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:04 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:04 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:28 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:28 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:28 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:28 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:28 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:29 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:29 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:29 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:29 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:29 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:29 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:29 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:29 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:29 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:29 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:30 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:30 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:30 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:30 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:31 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:31 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:31 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:31 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:31 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:31 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:32 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:32 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:32 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:32 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:32 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:33 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:33 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:33 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:33 	 [ERROR] 	 <model_user.go:71>  	 sql: no rows in result set
2017-11-05 00:52:52 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:52 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:52 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:52 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:55 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:55 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:55 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:55 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:52:55 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:56 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:52:56 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:05 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:05 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:05 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:05 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:06 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:06 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:32 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:33 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:34 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:34 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:34 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:53:34 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:53:34 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:55:28 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:55:29 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:55:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:55:31 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:56:19 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:56:20 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:56:48 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:56:48 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:56:48 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:56:49 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:56:49 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:56:49 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 00:57:02 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 00:57:02 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:00:28 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:00:28 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:00:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:00:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:00:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:00:30 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:03:49 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:03:49 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:03:51 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:03:51 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:03:51 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:03:52 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:03:52 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:03:53 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:03:53 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/favicon.ico
2017-11-05 01:03:53 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:03:53 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
2017-11-05 01:03:53 	 [ INFO] 	 <middleware.go:19>  	 Form:map[],Path:localhost:8081/
