2017-11-07 23:31:36 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]],Path:localhost:8081/user/registeruser
2017-11-07 23:34:48 	 [ERROR] 	 <handler_user.go:107>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Postman-Token:[7b50471c-8818-3240-32f2-eebc2a0b3b9b] Content-Type:[application/x-www-form-urlencoded] Accept-Encoding:[gzip, deflate, br] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Connection:[keep-alive] Content-Length:[113] Cache-Control:[no-cache] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Accept:[*/*]] 0xc4201de840 <nil> 113 [] false localhost:8081 map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] <nil> map[] [::1]:52081 /user/registeruser <nil> <nil> <nil> 0xc4201de880})
2017-11-07 23:36:22 	 [ INFO] 	 <middleware.go:19>  	 Form:map[sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86]],Path:localhost:8081/user/registeruser
2017-11-07 23:36:22 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:36:22 	 [ERROR] 	 <handler_user.go:107>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Cache-Control:[no-cache] Postman-Token:[727e0b25-526e-085f-df7b-94b0f35a39a2] Content-Type:[application/x-www-form-urlencoded] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Content-Length:[113] Connection:[keep-alive] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Accept:[*/*] Accept-Encoding:[gzip, deflate, br]] 0xc42018ed40 <nil> 113 [] false localhost:8081 map[password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006]] map[phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部]] <nil> map[] [::1]:52104 /user/registeruser <nil> <nil> <nil> 0xc42018ed80})
2017-11-07 23:38:25 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部]],Path:localhost:8081/user/registeruser
2017-11-07 23:38:25 	 [ WARN] 	 <model_user.go:84>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:38:25 	 [ERROR] 	 <handler_user.go:107>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Connection:[keep-alive] Content-Length:[113] Cache-Control:[no-cache] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Postman-Token:[c696b1ff-8a59-9b78-cd21-d9fb5a6b745c] Content-Type:[application/x-www-form-urlencoded] Accept:[*/*] Accept-Encoding:[gzip, deflate, br] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6]] 0xc4201cc880 <nil> 113 [] false localhost:8081 map[sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86]] map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] <nil> map[] [::1]:52130 /user/registeruser <nil> <nil> <nil> 0xc4201cc8c0})
2017-11-07 23:39:00 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部]],Path:localhost:8081/user/registeruser
2017-11-07 23:39:00 	 [ WARN] 	 <model_user.go:83>  	 Jack006%!(EXTRA string=CheckUserNameValid：该用户名已存在)
2017-11-07 23:39:00 	 [ERROR] 	 <handler_user.go:107>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Content-Length:[113] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Accept-Encoding:[gzip, deflate, br] Connection:[keep-alive] Cache-Control:[no-cache] Postman-Token:[3fa68d66-621b-fbe7-ac06-1f957d9c3e04] Content-Type:[application/x-www-form-urlencoded] Accept:[*/*] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6]] 0xc4201b6900 <nil> 113 [] false localhost:8081 map[password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006]] map[password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006]] <nil> map[] [::1]:52137 /user/registeruser <nil> <nil> <nil> 0xc4201b6940})
2017-11-07 23:39:15 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]],Path:localhost:8081/user/registeruser
2017-11-07 23:39:15 	 [ WARN] 	 <model_user.go:84>  	 CheckUserNameValid：该用户名已存在
2017-11-07 23:39:15 	 [ERROR] 	 <handler_user.go:107>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Postman-Token:[888f1519-9bcd-8bb1-50d5-9a89768a8653] Content-Type:[application/x-www-form-urlencoded] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Connection:[keep-alive] Content-Length:[113] Cache-Control:[no-cache] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Accept:[*/*] Accept-Encoding:[gzip, deflate, br]] 0xc4201e6840 <nil> 113 [] false localhost:8081 map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] map[sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86]] <nil> map[] [::1]:52143 /user/registeruser <nil> <nil> <nil> 0xc4201e6880})
2017-11-07 23:39:38 	 [ INFO] 	 <middleware.go:19>  	 Form:map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]],Path:localhost:8081/user/registeruser
2017-11-07 23:39:38 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:39:38 	 [ERROR] 	 <handler_user.go:107>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Postman-Token:[f2dbb3e0-b60b-cfa2-acd9-3ca2442e25b3] Connection:[keep-alive] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Cache-Control:[no-cache] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Accept-Encoding:[gzip, deflate, br] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Content-Length:[113] Content-Type:[application/x-www-form-urlencoded] Accept:[*/*]] 0xc42018edc0 <nil> 113 [] false localhost:8081 map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] <nil> map[] [::1]:52154 /user/registeruser <nil> <nil> <nil> 0xc42018ee00})
2017-11-07 23:40:09 	 [ INFO] 	 <middleware.go:19>  	 Form:map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]],Path:localhost:8081/user/registeruser
2017-11-07 23:40:09 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:40:09 	 [ERROR] 	 <handler_user.go:107>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Content-Type:[application/x-www-form-urlencoded] Accept-Encoding:[gzip, deflate, br] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Connection:[keep-alive] Content-Length:[113] Cache-Control:[no-cache] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Postman-Token:[37601cb2-53e7-6fb0-9bd6-977078a2a1ca] Accept:[*/*]] 0xc4201c8900 <nil> 113 [] false localhost:8081 map[sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86]] map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]] <nil> map[] [::1]:52160 /user/registeruser <nil> <nil> <nil> 0xc4201c8940})
2017-11-07 23:41:05 	 [ INFO] 	 <middleware.go:19>  	 Form:map[sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:06 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:06 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Connection:[keep-alive] Content-Length:[113] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Cache-Control:[no-cache] Postman-Token:[85ced4ed-5685-332b-bafb-bd5def727e75] Accept:[*/*] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Content-Type:[application/x-www-form-urlencoded] Accept-Encoding:[gzip, deflate, br] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6]] 0xc42018edc0 <nil> 113 [] false localhost:8081 map[phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部]] map[phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc42018ee00})
2017-11-07 23:41:06 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:06 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:06 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Connection:[keep-alive] Content-Length:[113] Cache-Control:[no-cache] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Postman-Token:[81f933b8-d36d-ca0d-062f-07e3f9e81430] Content-Type:[application/x-www-form-urlencoded] Accept:[*/*] Accept-Encoding:[gzip, deflate, br]] 0xc420222200 <nil> 113 [] false localhost:8081 map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]] map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc420222240})
2017-11-07 23:41:06 	 [ INFO] 	 <middleware.go:19>  	 Form:map[password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:06 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:06 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Content-Length:[113] Cache-Control:[no-cache] Content-Type:[application/x-www-form-urlencoded] Accept:[*/*] Connection:[keep-alive] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Postman-Token:[db10d2d8-29f8-c5cd-80d3-9e445266bc7f] Accept-Encoding:[gzip, deflate, br] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6]] 0xc4202223c0 <nil> 113 [] false localhost:8081 map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]] map[departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc420222400})
2017-11-07 23:41:06 	 [ INFO] 	 <middleware.go:19>  	 Form:map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:06 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:06 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Cache-Control:[no-cache] Accept-Encoding:[gzip, deflate, br] Postman-Token:[4fcc770d-0ad0-1d4b-3ba6-e7409b071f4f] Content-Type:[application/x-www-form-urlencoded] Accept:[*/*] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Connection:[keep-alive] Content-Length:[113] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop]] 0xc420222600 <nil> 113 [] false localhost:8081 map[phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部]] map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc420222640})
2017-11-07 23:41:06 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:06 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:06 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Connection:[keep-alive] Content-Length:[113] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Content-Type:[application/x-www-form-urlencoded] Cache-Control:[no-cache] Postman-Token:[d57f35fe-0eaa-feaf-e737-65e47a669c02] Accept:[*/*] Accept-Encoding:[gzip, deflate, br]] 0xc4201c2100 <nil> 113 [] false localhost:8081 map[sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86]] map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc4201c2140})
2017-11-07 23:41:07 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:07 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:07 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Cache-Control:[no-cache] Content-Type:[application/x-www-form-urlencoded] Accept-Encoding:[gzip, deflate, br] Connection:[keep-alive] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Postman-Token:[a7851457-0167-08ce-5f16-0343ad5057ed] Accept:[*/*] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Content-Length:[113]] 0xc4202227c0 <nil> 113 [] false localhost:8081 map[sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86]] map[departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc420222800})
2017-11-07 23:41:07 	 [ INFO] 	 <middleware.go:19>  	 Form:map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:07 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:07 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[Content-Type:[application/x-www-form-urlencoded] Accept:[*/*] Accept-Encoding:[gzip, deflate, br] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6] Content-Length:[113] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Postman-Token:[e47e2f25-8a0b-42d0-43ac-4fcaba77c546] Connection:[keep-alive] Cache-Control:[no-cache]] 0xc42018f100 <nil> 113 [] false localhost:8081 map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]] map[username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc42018f140})
2017-11-07 23:41:07 	 [ INFO] 	 <middleware.go:19>  	 Form:map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]],Path:localhost:8081/user/registeruser
2017-11-07 23:41:07 	 [ WARN] 	 <model_user.go:83>  	 CheckUserNameValid：该用户名已存在%!(EXTRA string=Jack006)
2017-11-07 23:41:07 	 [ERROR] 	 <handler_user.go:106>  	 该用户名已被注册%!(EXTRA *http.Request=&{POST /user/registeruser HTTP/1.1 1 1 map[User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36] Content-Type:[application/x-www-form-urlencoded] Accept:[*/*] Accept-Encoding:[gzip, deflate, br] Content-Length:[113] Connection:[keep-alive] Cache-Control:[no-cache] Origin:[chrome-extension://fhbjgbiflinjbdggehcddcbncdddomop] Postman-Token:[01ac98d2-34e4-18a9-bca8-5ab88c1dab4e] Accept-Language:[zh-CN,zh;q=0.8,en;q=0.6]] 0xc42018f340 <nil> 113 [] false localhost:8081 map[phoneprefix:[+86] sex:[2] username:[Jack006] password:[admi3] departname:[技术部] phone:[137432234521]] map[password:[admi3] departname:[技术部] phone:[137432234521] phoneprefix:[+86] sex:[2] username:[Jack006]] <nil> map[] [::1]:52185 /user/registeruser <nil> <nil> <nil> 0xc42018f380})
